time,icao24,lat,lon,x2-x1,y2-y1,x3-x1,y3-y1,velocity,v2-v1,heading,h2-h1,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1590367790,89902f,42.65071106,-89.2079232,-0.010830378,0.021692482,-0.021194458,0.042634444,206.3228314,-0.85252442,124.1259191,0.15963442,-10.07872,EVA056  ,FALSE,FALSE,FALSE,152,5577.84,5791.2,1590367790,1590367790
1590367800,89902f,42.64082569,-89.18816145,-0.009885368,0.019761745,-0.020715746,0.041454226,205.8971735,-0.425657879,124.2062318,0.080312627,-8.128,EVA056  ,FALSE,FALSE,FALSE,1462,5478.78,5692.14,1590367800,1590367800
1590367810,89902f,42.63011169,-89.16672447,-0.010713998,0.021436986,-0.020599365,0.04119873,204.1798359,-1.717337549,124.010376,-0.195855732,-9.10336,EVA056  ,FALSE,FALSE,FALSE,1462,5394.96,5608.32,1590367810,1590367810
1590367820,89902f,42.61994934,-89.14637479,-0.010162354,0.020349676,-0.020876351,0.041786662,203.3277678,-0.852068149,124.1725469,0.162170872,-10.40384,EVA056  ,FALSE,FALSE,FALSE,1462,5295.9,5501.64,1590367820,1590367820
1590367830,89902f,42.60991501,-89.12633142,-0.010034335,0.020043371,-0.020196688,0.040393047,203.0392574,-0.288510404,124.0524394,-0.120107522,-10.07872,EVA056  ,FALSE,FALSE,FALSE,1462,5196.84,5394.96,1590367830,1590367830
1590367840,89902f,42.59967041,-89.10561301,-0.010244596,0.020718403,-0.020278931,0.040761774,202.4649247,-0.574332705,123.8112001,-0.241239302,-10.07872,EVA056  ,FALSE,FALSE,FALSE,1462,5097.78,5303.52,1590367840,1590367840
1590367850,89902f,42.59010315,-89.08619967,-0.009567261,0.019413341,-0.019811857,0.040131744,202.17911,-0.285814664,123.6900675,-0.121132546,-10.07872,EVA056  ,FALSE,FALSE,FALSE,1462,4998.72,5196.84,1590367849,1590367850
1590367860,89902f,42.5793457,-89.06435186,-0.010757446,0.021847812,-0.020324707,0.041261153,201.4657551,-0.713354945,123.6494898,-0.040577741,-10.07872,EVA056  ,FALSE,FALSE,FALSE,1462,4899.66,5090.16,1590367860,1590367860
1590367870,89902f,42.56936801,-89.04418945,-0.009977696,0.020162409,-0.020735143,0.042010221,201.0377119,-0.428043174,123.7307317,0.081241878,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4800.6,4998.72,1590367870,1590367870
1590367880,89902f,42.55968514,-89.02451626,-0.009682865,0.019673192,-0.019660562,0.039835601,199.8964162,-1.141295698,123.7718602,0.041128497,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4701.54,4884.42,1590367880,1590367880
1590367890,89902f,42.54953675,-89.00420433,-0.010148388,0.020311932,-0.019831253,0.039985124,198.9036372,-0.992779038,124.1421769,0.370316758,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4602.48,4777.74,1590367890,1590367890
1590367900,89902f,42.53919983,-88.98370223,-0.010336924,0.020502103,-0.020485312,0.040814035,198.0529225,-0.850714635,124.3092341,0.167057205,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4503.42,4693.92,1590367900,1590367900
1590367910,89902f,42.52967834,-88.96485069,-0.009521484,0.01885154,-0.019858409,0.039353643,196.9131433,-1.13977924,124.3543367,0.045102532,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4404.36,4587.24,1590367909,1590367910
1590367920,89902f,42.51918469,-88.94416277,-0.01049365,0.020687918,-0.020015135,0.039539458,196.1981776,-0.714965653,124.3150876,-0.039249055,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4305.3,4488.18,1590367920,1590367920
1590367930,89902f,42.50949097,-88.9249004,-0.009693728,0.019262366,-0.020187378,0.039950284,195.4833047,-0.714872911,124.2755515,-0.039536137,-10.07872,EVA056  ,FALSE,FALSE,FALSE,1462,4213.86,4381.5,1590367930,1590367930
1590367940,89902f,42.4995575,-88.90511253,-0.009933472,0.019787875,-0.019627199,0.039050241,194.7685256,-0.714779149,124.2357251,-0.039826343,-9.42848,EVA056  ,FALSE,FALSE,FALSE,1462,4114.8,4274.82,1590367940,1590367940
1590367950,89902f,42.48971558,-88.88557434,-0.009841919,0.019538186,-0.019775391,0.039326061,193.6285483,-1.139977302,124.28116,0.045434857,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,4015.74,4183.38,1590367950,1590367950
1590367960,89902f,42.48023987,-88.8667228,-0.009475708,0.01885154,-0.019317627,0.038389726,193.3392527,-0.289295548,124.1551891,-0.125970879,-10.07872,EVA056  ,FALSE,FALSE,FALSE,1462,3924.3,4076.7,1590367959,1590367960
1590367970,89902f,42.47058416,-88.84758528,-0.00965571,0.019137522,-0.019131418,0.037989062,192.6247611,-0.714491584,124.1144729,-0.040716153,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,3817.62,3962.4,1590367970,1590367970
1590367980,89902f,42.46069336,-88.8278337,-0.009890799,0.019751583,-0.019546509,0.038889105,191.9103676,-0.714393585,124.0734536,-0.041019308,-9.7536,EVA056  ,FALSE,FALSE,FALSE,1462,3726.18,3870.96,1590367980,1590367980
1590367990,89902f,42.45094299,-88.80835793,-0.009750366,0.019475763,-0.019641165,0.039227347,191.4844602,-0.425907342,124.1596945,0.086240909,-8.45312,EVA056  ,FALSE,FALSE,FALSE,1462,3627.12,3764.28,1590367990,1590367990
1590368000,89902f,42.44132996,-88.78919428,-0.009613037,0.019163652,-0.019363403,0.038639415,189.9190411,-1.565419115,124.2927056,0.133011097,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,3558.54,3695.7,1590368000,1590368000
1590368010,89902f,42.43161994,-88.76997837,-0.009710021,0.019215912,-0.019323058,0.038379564,186.2095419,-3.709499155,124.3047113,0.012005671,-2.60096,EVA056  ,FALSE,FALSE,FALSE,1462,3520.44,3649.98,1590368010,1590368010
1590368020,89902f,42.42282156,-88.75241302,-0.008798373,0.01756535,-0.018508394,0.036781263,182.2105165,-3.99902544,124.1835977,-0.121113649,-2.27584,EVA056  ,FALSE,FALSE,FALSE,1462,3497.58,3627.12,1590368019,1590368020
1590368030,89902f,42.4133606,-88.73370084,-0.009460966,0.018712179,-0.018259339,0.036277529,178.5009485,-3.709567958,124.1938544,0.010256698,-2.60096,EVA056  ,FALSE,FALSE,FALSE,1462,3467.1,3596.64,1590368030,1590368030
1590368040,89902f,42.40457308,-88.71619646,-0.008787511,0.01750438,-0.018248477,0.036216558,174.7913866,-3.709561995,124.2045464,0.01069205,-2.60096,EVA056  ,FALSE,FALSE,FALSE,1462,3444.24,3573.78,1590368040,1590368040
1590368050,89902f,42.39577471,-88.69869498,-0.008798373,0.017501476,-0.017585884,0.035005856,171.0818309,-3.709555644,124.2157021,0.01115572,-2.92608,EVA056  ,FALSE,FALSE,FALSE,1462,3413.76,3543.3,1590368050,1590368050
1590368060,89902f,42.38795471,-88.68107882,-0.00782,0.017616159,-0.016618373,0.035117635,168.5901354,-2.491695494,119.2244192,-4.991282942,-2.27584,EVA056  ,FALSE,FALSE,FALSE,1462,3390.9,3520.44,1590368060,1590368060
1590368070,89902f,42.38208835,-88.66324491,-0.005866358,0.017833911,-0.013686358,0.03545007,165.0756129,-3.51452256,111.7682522,-7.45616698,-1.30048,EVA056  ,FALSE,FALSE,FALSE,1462,3368.04,3497.58,1590368069,1590368070
1590368080,89902f,42.37760925,-88.64406239,-0.004479101,0.019182524,-0.010345459,0.037016435,161.6189506,-3.456662262,105.3191006,-6.449151647,0.65024,EVA056  ,FALSE,FALSE,FALSE,1462,3375.66,3497.58,1590368080,1590368080
1590368090,89902f,42.37468655,-88.62479276,-0.002922705,0.019269625,-0.007401806,0.038452148,160.5403261,-1.078624541,100.3376901,-4.98141043,-0.32512,EVA056  ,FALSE,FALSE,FALSE,1462,3375.66,3497.58,1590368090,1590368090
1590368100,89902f,42.37217273,-88.60594993,-0.002513821,0.01884283,-0.005436526,0.038112455,159.0222878,-1.518038244,100.4374754,0.099785218,-1.95072,EVA056  ,FALSE,FALSE,FALSE,1462,3368.04,3489.96,1590368100,1590368100
1590368110,89902f,42.36951925,-88.58691548,-0.002653478,0.019034452,-0.005167298,0.037877282,157.5996486,-1.422639189,100.7230564,0.285581059,-7.80288,EVA056  ,FALSE,FALSE,FALSE,1462,3314.7,3436.62,1590368110,1590368110
1590368120,89902f,42.36691232,-88.56807265,-0.002606925,0.01884283,-0.005260403,0.037877282,157.91755,0.31790136,100.321541,-0.401515368,-7.47776,EVA056  ,FALSE,FALSE,FALSE,1462,3238.5,3360.42,1590368120,1590368120
1590368130,89902f,42.36453816,-88.54974081,-0.002374164,0.018331838,-0.004981089,0.037174668,157.7364499,-0.18110009,99.95385571,-0.367685332,-6.82752,EVA056  ,FALSE,FALSE,FALSE,1462,3169.92,3284.22,1590368130,1590368130
1590368140,89902f,42.36213684,-88.53107799,-0.00240132,0.018662822,-0.004775484,0.03699466,157.64834,-0.088109912,99.76970005,-0.18415566,-5.85216,EVA056  ,FALSE,FALSE,FALSE,1462,3101.34,3215.64,1590368140,1590368140
1590368150,89902f,42.35909155,-88.51294939,-0.003045292,0.018128603,-0.005446612,0.036791424,155.1174493,-2.530890656,106.5718396,6.802139547,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,3040.38,3154.68,1590368149,1590368150
1590368160,89902f,42.35266734,-88.49544791,-0.006424209,0.017501476,-0.009469501,0.035630079,151.4336499,-3.683799443,122.2323369,15.66049726,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,2994.66,3101.34,1590368160,1590368160
1590368170,89902f,42.34350586,-88.48213889,-0.00916148,0.013309019,-0.015585689,0.030810495,148.1536199,-3.280029931,137.1106828,14.87834591,-5.85216,EVA056  ,FALSE,FALSE,FALSE,1462,2941.32,3055.62,1590368170,1590368170
1590368180,89902f,42.33256531,-88.47271312,-0.010940552,0.00942577,-0.020102032,0.022734789,146.8618239,-1.291796053,151.5497182,14.43903545,-6.5024,EVA056  ,FALSE,FALSE,FALSE,1462,2880.36,2979.42,1590368179,1590368180
1590368190,89902f,42.32017388,-88.46472452,-0.01239143,0.007988605,-0.023331982,0.017414375,146.3807893,-0.481034628,155.0560947,3.506376515,-6.82752,EVA056  ,FALSE,FALSE,FALSE,1462,2811.78,2910.84,1590368190,1590368190
1590368200,89902f,42.30807495,-88.45723239,-0.012098927,0.00749213,-0.024490356,0.015480735,146.417848,0.037058771,155.5060635,0.449968717,-6.82752,EVA056  ,FALSE,FALSE,FALSE,1462,2735.58,2842.26,1590368200,1590368200
1590368210,89902f,42.29629258,-88.44996962,-0.011782371,0.007262764,-0.023881298,0.014754894,146.6318823,0.214034229,155.3231368,-0.182926623,-6.82752,EVA056  ,FALSE,FALSE,FALSE,1462,2674.62,2766.06,1590368210,1590368210
1590368220,89902f,42.28446831,-88.44256024,-0.011824268,0.007409384,-0.02360664,0.014672148,146.5984882,-0.033394042,154.8737867,-0.449350085,-5.52704,EVA056  ,FALSE,FALSE,FALSE,1462,2613.66,2705.1,1590368220,1590368220
1590368230,89902f,42.27264404,-88.43515086,-0.011824268,0.007409384,-0.023648537,0.014818768,146.3807893,-0.217698959,155.0560947,0.182307992,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2552.7,2636.52,1590368230,1590368230
1590368240,89902f,42.26072667,-88.4276776,-0.011917373,0.007473258,-0.023741641,0.014882642,145.6975888,-0.68320046,155.1542112,0.09811642,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2506.98,2590.8,1590368240,1590368240
1590368250,89902f,42.248703,-88.42021595,-0.012023667,0.007461645,-0.02394104,0.014934903,146.1645767,0.466987915,155.2389439,0.084732782,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2453.64,2537.46,1590368250,1590368250
1590368260,89902f,42.23666382,-88.4127877,-0.012039185,0.007428256,-0.024062852,0.014889901,145.6975888,-0.466987915,155.1542112,-0.084732782,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2400.3,2476.5,1590368260,1590368260
1590368270,89902f,42.22506766,-88.40557719,-0.011596162,0.007210504,-0.023635347,0.01463876,144.547779,-1.14980979,155.1678912,0.013680081,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2346.96,2423.16,1590368270,1590368270
1590368280,89902f,42.21319684,-88.39810394,-0.011870821,0.007473258,-0.023466983,0.014683762,143.6146697,-0.933109336,154.9955055,-0.172385716,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2293.62,2369.82,1590368280,1590368280
1590368290,89902f,42.20132601,-88.39063068,-0.011870821,0.007473258,-0.023741641,0.014946516,143.1486073,-0.466062388,154.9084703,-0.087035231,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,2247.9,2324.1,1590368290,1590368290
1590368300,89902f,42.1895483,-88.38328517,-0.011777716,0.00734551,-0.023648537,0.014818768,142.464768,-0.683839264,155.0081047,0.099634389,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,2194.56,2263.14,1590368300,1590368300
1590368310,89902f,42.17818955,-88.37619515,-0.011358746,0.007090014,-0.023136462,0.014435524,142.2481848,-0.216583271,155.1959149,0.187810183,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2148.84,2217.42,1590368310,1590368310
1590368320,89902f,42.16683081,-88.36910514,-0.011358746,0.007090014,-0.022717492,0.014180028,141.3148734,-0.93331138,155.0209089,-0.175005984,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2095.5,2156.46,1590368320,1590368320
1590368330,89902f,42.15551861,-88.36201513,-0.011312194,0.007090014,-0.02267094,0.014180028,140.1649859,-1.149887478,155.0339232,0.013014286,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,2042.16,2103.12,1590368329,1590368330
1590368340,89902f,42.14424133,-88.35492221,-0.01127728,0.007092917,-0.022589473,0.014182932,139.6987814,-0.466204495,154.9448669,-0.089056312,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,1996.44,2057.4,1590368339,1590368340
1590368350,89902f,42.13252258,-88.3476188,-0.01171875,0.007303411,-0.02299603,0.014396329,139.0151058,-0.683675632,155.0471527,0.102285897,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,1943.1,1996.44,1590368350,1590368350
1590368360,89902f,42.1214447,-88.3406275,-0.011077881,0.0069913,-0.022796631,0.014294711,138.5488524,-0.466253387,154.9574018,-0.089750928,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,1889.76,1950.72,1590368359,1590368360
1590368370,89902f,42.10980432,-88.3333357,-0.011640387,0.007291798,-0.022718268,0.014283098,139.0151058,0.466253387,155.0471527,0.089750928,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,1844.04,1897.38,1590368370,1590368370
1590368380,89902f,42.09873962,-88.32639521,-0.011064691,0.006940491,-0.022705078,0.014232289,137.8652332,-1.149872591,155.060603,0.01345027,-5.20192,EVA056  ,FALSE,FALSE,FALSE,1462,1790.7,1836.42,1590368380,1590368380
1590368390,89902f,42.08706665,-88.31915422,-0.011672974,0.007240989,-0.022737665,0.01418148,137.1820657,-0.683167468,155.1648324,0.104229424,-4.8768,EVA056  ,FALSE,FALSE,FALSE,1462,1737.36,1790.7,1590368390,1590368390
