OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
125,1590366220,89902f,44.750340348583151,-92.748055806974037,237.880707927255258,131.931952156565103,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366219.944000005722046,1590366219.994999885559082
126,1590366230,89902f,44.736511230468750,-92.726505824497792,237.498241778240697,132.014887157734535,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366229.684000015258789,1590366229.990000009536743
127,1590366240,89902f,44.722412109375000,-92.704467773437500,237.880707927255258,131.931952156565103,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366239.651999950408936,1590366239.957999944686890
128,1590366250,89902f,44.708129882812500,-92.682168143136153,237.880707927255258,131.931952156565103,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366249.625000000000000,1590366249.917000055313110
129,1590366260,89902f,44.693825931872347,-92.659897222751511,237.498241778240697,132.014887157734535,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366259.744999885559082,1590366259.933000087738037
130,1590366270,89902f,44.679720603813557,-92.637924566501511,237.498241778240697,132.014887157734535,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366269.440999984741211,1590366269.869999885559082
131,1590366280,89902f,44.665429066803490,-92.615683951028927,237.154220235649149,131.922544600575634,0.000000000000000,EVA056  ,False,True,True,7041,11277.600000000000364,11650.979999999999563,1590366279.529999971389771,1590366279.845000028610229
132,1590366290,89902f,44.650485798463983,-92.592438488471771,236.771698318486983,132.005718883904706,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11650.979999999999563,1590366289.964999914169312,1590366289.964999914169312
133,1590366300,89902f,44.636799440545552,-92.571202720083818,236.771698318486983,132.005718883904706,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366299.694000005722046,1590366299.694000005722046
134,1590366310,89902f,44.623168945312500,-92.549939836774570,236.771698318486983,132.005718883904706,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366309.188999891281128,1590366309.974999904632568
135,1590366320,89902f,44.608356023238876,-92.526922458555646,236.771698318486983,132.005718883904706,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366319.703999996185303,1590366319.911000013351440
136,1590366330,89902f,44.594558715820312,-92.505471365792403,236.771698318486983,132.005718883904706,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366329.286999940872192,1590366329.671999931335449
137,1590366340,89902f,44.579726396980931,-92.482441227610479,237.116274845902382,132.098089531116386,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366339.773999929428101,1590366339.933000087738037
138,1590366350,89902f,44.565856933593750,-92.461002894810292,237.116274845902382,132.098089531116386,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366349.497999906539917,1590366349.686000108718872
139,1590366360,89902f,44.551562293101163,-92.438897853944354,237.461465872323600,132.190191863929726,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366359.414000034332275,1590366359.956000089645386
140,1590366370,89902f,44.536758681475106,-92.416121320026662,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366369.601000070571899,1590366369.822000026702881
141,1590366380,89902f,44.522140502929688,-92.393515450613847,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366379.901999950408936,1590366379.963999986648560
142,1590366390,89902f,44.507904052734375,-92.371542794363847,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366389.743999958038330,1590366389.990999937057495
143,1590366400,89902f,44.494125366210938,-92.350224086216542,238.569487705575511,132.115781107267992,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366399.460000038146973,1590366399.894000053405762
144,1590366410,89902f,44.479293823242188,-92.327401297433028,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11658.600000000000364,1590366409.726000070571899,1590366409.914999961853027
145,1590366420,89902f,44.464649265095339,-92.304851252858214,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11666.220000000001164,1590366419.936000108718872,1590366419.936000108718872
146,1590366430,89902f,44.450869802701270,-92.283615484470261,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11666.220000000001164,1590366429.546999931335449,1590366429.717999935150146
147,1590366440,89902f,44.436345504502114,-92.261240889386386,238.188127554427695,132.198770842250099,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11666.220000000001164,1590366439.657999992370605,1590366439.874000072479248
148,1590366450,89902f,44.421495340638238,-92.238464355468750,238.533986458609405,132.290313343219850,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11666.220000000001164,1590366449.976999998092651,1590366449.976999998092651
149,1590366460,89902f,44.406924490201270,-92.216156750190521,238.533986458609405,132.290313343219850,0.000000000000000,EVA056  ,False,False,False,7041,11277.600000000000364,11666.220000000001164,1590366459.976000070571899,1590366459.976000070571899
150,1590366470,89902f,44.393982968087919,-92.196260777915370,238.533986458609405,132.290313343219850,-2.275840000000000,EVA056  ,False,False,False,7041,11269.980000000001382,11658.600000000002183,1590366468.996000051498413,1590366469.979000091552734
151,1590366480,89902f,44.378434520656775,-92.172412407107458,238.153680729225528,132.373594361709223,-6.177280000000001,EVA056  ,False,False,False,7041,11231.880000000001019,11628.120000000000800,1590366479.907000064849854,1590366479.956000089645386
152,1590366490,89902f,44.364003326933258,-92.150372761051813,238.500699240249389,132.464895917983540,-9.103360000000000,EVA056  ,False,False,False,7041,11148.060000000001310,11544.300000000001091,1590366489.937000036239624,1590366489.954999923706055
153,1590366500,89902f,44.349746704101562,-92.128731863839278,239.575195484091950,132.563351753189863,-8.128000000000000,EVA056  ,False,False,False,7041,11064.239999999999782,11460.479999999999563,1590366499.536000013351440,1590366499.973999977111816
154,1590366510,89902f,44.335094387248411,-92.106360458746167,239.987436765355397,132.306736315774685,-7.152640000000001,EVA056  ,False,False,False,7041,10988.040000000000873,11384.280000000000655,1590366509.724999904632568,1590366509.938999891281128
155,1590366520,89902f,44.320709745762713,-92.084320812690521,240.368144253639485,132.224196551216863,-6.502400000000001,EVA056  ,False,False,False,7041,10927.079999999999927,11315.700000000000728,1590366519.665999889373779,1590366519.926000118255615
156,1590366530,89902f,44.306185447563557,-92.062147187023584,240.334009888180418,132.397437797500203,-6.827520000000001,EVA056  ,False,False,False,7041,10858.500000000000000,11247.120000000000800,1590366529.657999992370605,1590366529.877000093460083
157,1590366540,89902f,44.292359432931669,-92.041045398246922,240.681183555999723,132.487877838288540,-7.152640000000001,EVA056  ,False,False,False,7041,10789.920000000000073,11178.540000000000873,1590366539.089999914169312,1590366539.905999898910522
158,1590366550,89902f,44.276412963867188,-92.016841343471015,240.681183555999723,132.487877838288540,-7.152640000000001,EVA056  ,False,False,False,7041,10713.720000000001164,11109.960000000000946,1590366549.921000003814697,1590366549.944000005722046
159,1590366560,89902f,44.262222290039062,-91.995326450892890,241.060795411966154,132.405289761205069,-7.802880000000000,EVA056  ,False,False,False,7041,10645.140000000001237,11033.760000000002037,1590366559.812999963760376,1590366559.947000026702881
160,1590366570,89902f,44.248168945312500,-91.973942347935292,241.408020162737927,132.495446219719923,-7.152640000000001,EVA056  ,False,False,False,7041,10568.940000000000509,10957.560000000001310,1590366569.404999971389771,1590366569.960000038146973
161,1590366580,89902f,44.233238090903072,-91.951145079077719,241.787585435820347,132.413094520573566,-7.477760000000001,EVA056  ,False,False,False,7041,10500.360000000000582,10881.360000000000582,1590366579.592000007629395,1590366579.891999959945679
162,1590366590,89902f,44.218276977539062,-91.928362165178555,242.514379919284380,132.420852499716574,-7.152640000000001,EVA056  ,False,False,False,7041,10416.540000000000873,10812.780000000000655,1590366589.665999889373779,1590366589.941999912261963
163,1590366600,89902f,44.203262329101562,-91.905604771205390,242.861705899457604,132.510447078000851,-7.477760000000001,EVA056  ,False,False,False,7041,10340.340000000000146,10736.580000000001746,1590366599.835000038146973,1590366599.944999933242798
164,1590366610,89902f,44.188501390360166,-91.883174351283515,243.241178822382864,132.428564117683038,-5.852160000000000,EVA056  ,False,False,False,7041,10279.380000000001019,10652.760000000000218,1590366609.904999971389771,1590366609.997999906539917
165,1590366620,89902f,44.173930539923198,-91.861070905412930,242.861705899457604,132.510447078000851,-5.852160000000000,EVA056  ,False,False,False,7041,10218.420000000000073,10607.040000000000873,1590366619.826999902725220,1590366619.930000066757202
166,1590366630,89902f,44.159359689486230,-91.838902064732167,242.514379919284380,132.420852499716574,-5.852160000000000,EVA056  ,False,False,False,7041,10157.460000000000946,10538.460000000000946,1590366629.647000074386597,1590366629.917999982833862
167,1590366640,89902f,44.144788839049255,-91.816798618861640,242.514379919284380,132.420852499716574,-5.527040000000000,EVA056  ,False,False,False,7041,10096.500000000000000,10477.500000000000000,1590366639.638999938964844,1590366639.753999948501587
168,1590366650,89902f,44.129653930664062,-91.793901310410604,242.482730550332434,132.592586155659916,-5.201920000000000,EVA056  ,False,False,False,7041,10050.780000000000655,10424.159999999999854,1590366649.966000080108643,1590366649.979000091552734
169,1590366660,89902f,44.115507481461862,-91.772526332310292,241.755840918878818,132.585343479149202,-5.852160000000000,EVA056  ,False,False,False,7041,9997.440000000000509,10363.200000000000728,1590366659.571000099182129,1590366659.871000051498413
170,1590366670,89902f,44.100540161132812,-91.749892123909888,241.755840918878818,132.585343479149202,-5.852160000000000,EVA056  ,False,False,False,7041,9936.480000000001382,10302.240000000001601,1590366669.844000101089478,1590366669.928999900817871
171,1590366680,89902f,44.085571289062500,-91.727280727652612,241.377322156952573,132.667976318376930,-6.177280000000001,EVA056  ,False,False,False,7041,9867.899999999999636,10241.280000000000655,1590366679.973999977111816,1590366679.973999977111816
172,1590366690,89902f,44.071289062500000,-91.705819063408399,241.377322156952573,132.667976318376930,-4.226560000000000,EVA056  ,False,False,False,7041,9814.560000000001310,10180.320000000001528,1590366689.742000102996826,1590366689.868999958038330
173,1590366700,89902f,44.056479243908896,-91.683589390346015,240.272335516323579,132.744060036340073,-3.576320000000000,EVA056  ,False,False,False,7041,9784.079999999999927,10149.840000000000146,1590366699.775000095367432,1590366699.996000051498413
174,1590366710,89902f,44.041580200195312,-91.661171136900407,239.923467172816771,132.653837164673263,-4.551680000000000,EVA056  ,False,False,False,7041,9745.980000000001382,10111.740000000001601,1590366709.918999910354614,1590366709.994999885559082
175,1590366720,89902f,44.026885986328125,-91.639006858648258,239.545367413497530,132.737210192860545,-5.852160000000000,EVA056  ,False,False,False,7041,9685.020000000000437,10050.780000000000655,1590366719.971999883651733,1590366719.996000051498413
176,1590366730,89902f,44.012813244835804,-91.617998395647305,239.894785611339671,132.827453820769932,-5.852160000000000,EVA056  ,False,False,False,7041,9631.680000000000291,9989.819999999999709,1590366729.476000070571899,1590366729.973999977111816
177,1590366740,89902f,43.997726440429688,-91.595444790152612,239.894785611339671,132.827453820769932,-6.827520000000001,EVA056  ,False,False,False,7041,9570.720000000001164,9921.240000000001601,1590366739.961999893188477,1590366739.961999893188477
178,1590366750,89902f,43.983206021583683,-91.573726109096015,240.621797919411534,132.834021063661424,-6.177280000000001,EVA056  ,False,False,False,7041,9494.520000000000437,9860.280000000000655,1590366749.849999904632568,1590366749.987999916076660
179,1590366760,89902f,43.968338012695312,-91.551435603651896,241.377322156952573,132.667976318376930,-2.600960000000000,EVA056  ,False,False,False,7041,9456.420000000000073,9806.940000000000509,1590366759.947999954223633,1590366759.977999925613403
180,1590366770,89902f,43.953878111758470,-91.529780796596015,242.453260182600502,132.764363103853697,-0.325120000000000,EVA056  ,False,False,False,7041,9441.180000000000291,9791.700000000000728,1590366769.976000070571899,1590366769.976000070571899
181,1590366780,89902f,43.938748634467686,-91.507284981863847,242.025536595951564,133.191260677507927,0.325120000000000,EVA056  ,False,False,False,7041,9441.180000000000291,9791.700000000000728,1590366779.864000082015991,1590366779.990000009536743
182,1590366790,89902f,43.924072265625000,-91.486156374909115,240.103751553267386,134.305539712450241,0.650240000000000,EVA056  ,False,False,False,3224,9448.800000000001091,9799.320000000001528,1590366789.650000095367432,1590366790.000000000000000
183,1590366800,89902f,43.908908650026483,-91.465105329241055,238.997306038778930,135.261622745694808,0.000000000000000,EVA056  ,False,False,False,3224,9448.800000000001091,9799.320000000001528,1590366799.661999940872192,1590366799.940000057220459
184,1590366810,89902f,43.893173993644069,-91.444048200334805,238.329751664188990,136.311887782504101,0.000000000000000,EVA056  ,False,False,False,3224,9448.800000000001091,9799.320000000001528,1590366809.914000034332275,1590366809.914000034332275
185,1590366820,89902f,43.877951411877646,-91.424560546875000,237.773879766424301,137.542858389951618,0.000000000000000,EVA056  ,False,False,False,2775,9448.800000000001091,9799.320000000001528,1590366819.473000049591064,1590366820.000000000000000
186,1590366830,89902f,43.861937442068324,-91.404549734933028,237.880707927255258,138.068047843434925,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366829.582999944686890,1590366829.984999895095825
187,1590366840,89902f,43.845783815545552,-91.384408133370528,237.842878441190379,137.893037657057903,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366839.897000074386597,1590366839.986999988555908
188,1590366850,89902f,43.830551147460938,-91.365434513535604,237.461465872323600,137.809808136070274,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366849.414999961853027,1590366849.688999891281128
189,1590366860,89902f,43.814117431640625,-91.344867085301587,237.461465872323600,137.809808136070274,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366859.875999927520752,1590366859.973999977111816
190,1590366870,89902f,43.798300532971396,-91.325095040457597,237.842878441190379,137.893037657057903,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366869.930999994277954,1590366869.990999937057495
191,1590366880,89902f,43.782426219875525,-91.305280412946445,237.842878441190379,137.893037657057903,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366879.881999969482422,1590366879.969000101089478
192,1590366890,89902f,43.766555786132812,-91.285528138626432,238.224791282115092,137.976000491894439,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9799.320000000001528,1590366889.897000074386597,1590366889.983999967575073
193,1590366900,89902f,43.750946044921875,-91.266110442405477,238.224791282115092,137.976000491894439,-0.325120000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366899.835999965667725,1590366899.976000070571899
194,1590366910,89902f,43.735382080078125,-91.246756620185295,237.880707927255258,138.068047843434925,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366909.631999969482422,1590366909.967999935150146
195,1590366920,89902f,43.718835863016416,-91.226283482142890,238.224791282115092,137.976000491894439,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366919.855999946594238,1590366919.966000080108643
196,1590366930,89902f,43.703109741210938,-91.206707621729606,238.224791282115092,137.976000491894439,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366929.792999982833862,1590366929.977999925613403
197,1590366940,89902f,43.687179565429688,-91.186970555505070,238.224791282115092,137.976000491894439,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366939.851999998092651,1590366939.994999885559082
198,1590366950,89902f,43.671724998344807,-91.167820521763417,238.263670888884803,138.150716413267759,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366949.665999889373779,1590366949.973999977111816
199,1590366960,89902f,43.655181884765625,-91.147368675054508,237.880707927255258,138.068047843434925,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366959.812000036239624,1590366959.983000040054321
200,1590366970,89902f,43.639572143554688,-91.128078726834985,238.263670888884803,138.150716413267759,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366969.772000074386597,1590366969.993999958038330
201,1590366980,89902f,43.623962402343750,-91.108834402901778,237.880707927255258,138.068047843434925,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366979.543999910354614,1590366979.937000036239624
202,1590366990,89902f,43.607391357421875,-91.088412972383708,238.263670888884803,138.150716413267759,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366989.954999923706055,1590366989.994999885559082
203,1590367000,89902f,43.591422388109109,-91.068681989397305,238.607201992902958,138.058697574095817,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366999.865000009536743,1590366999.917000055313110
204,1590367010,89902f,43.575622558593750,-91.049194335937500,238.607201992902958,138.058697574095817,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367009.799000024795532,1590367009.963000059127808
205,1590367020,89902f,43.559813418630824,-91.029641287667403,238.990108183612847,138.141129835636093,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367019.845999956130981,1590367019.885999917984009
206,1590367030,89902f,43.543487548828125,-91.009528581486165,238.990108183612847,138.141129835636093,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367029.823999881744385,1590367029.941999912261963
207,1590367040,89902f,43.527366508871822,-90.989554268973222,239.260709154809803,137.701450229117142,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367039.934000015258789,1590367039.992000102996826
208,1590367050,89902f,43.512176513671875,-90.969415709029761,239.722624178904283,135.086943453013106,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367049.881999969482422,1590367049.976999998092651
209,1590367060,89902f,43.497200658765891,-90.947766985212070,240.272335516323579,132.744060036340073,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367059.927000045776367,1590367059.999000072479248
210,1590367070,89902f,43.483421196371822,-90.925990513392890,241.342233940511449,130.071406589660342,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367069.615999937057495,1590367069.872999906539917
211,1590367080,89902f,43.469408972788663,-90.901729038783515,242.115732756807290,127.576014723372452,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590367079.971999883651733,1590367079.999000072479248
212,1590367090,89902f,43.456695556640625,-90.877437147983244,243.176976839223812,124.833141494479818,0.325120000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367089.967999935150146,1590367089.967999935150146
213,1590367100,89902f,43.445294913599042,-90.853533063616055,243.168814355844859,122.647829701507305,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367099.582000017166138,1590367099.963000059127808
214,1590367110,89902f,43.433098227290785,-90.827636718750000,243.293398445784987,122.917209459888483,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367109.720999956130981,1590367109.874000072479248
215,1590367120,89902f,43.421356201171875,-90.802704567132992,242.582030236470473,122.881239665274819,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367119.716000080108643,1590367119.857000112533569
216,1590367130,89902f,43.409774780273438,-90.778049202852458,242.735809956141878,122.713338161808679,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367129.453999996185303,1590367129.993000030517578
217,1590367140,89902f,43.397415161132812,-90.751605366551587,243.168814355844859,122.647829701507305,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367139.875000000000000,1590367139.905999898910522
218,1590367150,89902f,43.385708049192267,-90.726667131696445,243.014219601554828,122.815390754858484,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367149.891000032424927,1590367149.971999883651733
219,1590367160,89902f,43.373657226562500,-90.701017157975969,243.014219601554828,122.815390754858484,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367159.997999906539917,1590367159.997999906539917
220,1590367170,89902f,43.362152616856463,-90.676574707031250,243.725412231598483,122.851488949848715,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367169.809999942779541,1590367169.997999906539917
221,1590367180,89902f,43.350036621093750,-90.650812193404761,243.725412231598483,122.851488949848715,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367179.901999950408936,1590367179.982000112533569
222,1590367190,89902f,43.338134765625000,-90.625581963117725,244.436701043212906,122.887377074014992,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367189.966000080108643,1590367189.966000080108643
223,1590367200,89902f,43.326447050450213,-90.600782121930820,244.436701043212906,122.887377074014992,0.325120000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367199.825999975204468,1590367199.964999914169312
224,1590367210,89902f,43.314331054687500,-90.575313124545744,244.716420017440498,122.988521613634546,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367209.842000007629395,1590367209.970000028610229
225,1590367220,89902f,43.302841186523438,-90.550977130268848,245.428071726429863,123.023867555796642,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,35509.200000000004366,1590367219.447999954223633,1590367219.733999967575073
226,1590367230,89902f,43.290555275092686,-90.525185721261153,245.428071726429863,123.023867555796642,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367229.907000064849854,1590367229.986000061035156
227,1590367240,89902f,43.278451693260060,-90.499616350446445,245.428071726429863,123.023867555796642,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367239.763999938964844,1590367239.993999958038330
228,1590367250,89902f,43.266767081567792,-90.475093296596015,245.428071726429863,123.023867555796642,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367249.575999975204468,1590367249.913000106811523
229,1590367260,89902f,43.254197977356988,-90.448804582868320,245.708816307297894,123.124448123966474,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367259.910000085830688,1590367259.997999906539917
230,1590367270,89902f,43.242094395524362,-90.423496791294667,245.990316346338290,123.224798801211946,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367269.812999963760376,1590367269.963999986648560
231,1590367280,89902f,43.230363231594275,-90.398973737444180,245.990316346338290,123.224798801211946,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367279.637000083923340,1590367279.994999885559082
232,1590367290,89902f,43.218026888572560,-90.373142787388417,245.990316346338290,123.224798801211946,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9814.560000000001310,1590367289.823999881744385,1590367289.950999975204468
233,1590367300,89902f,43.206161499023438,-90.348368799963623,245.708816307297894,123.124448123966474,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9822.180000000000291,1590367299.631000041961670,1590367299.918999910354614
234,1590367310,89902f,43.194238695047666,-90.323377336774570,245.278137958632186,123.190117042971735,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9822.180000000000291,1590367309.503999948501587,1590367309.990000009536743
235,1590367320,89902f,43.181576486361230,-90.296957833426347,244.847782948983252,123.256016893840368,0.000000000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367319.917999982833862,1590367319.937000036239624
236,1590367330,89902f,43.169705665717686,-90.272107805524570,244.135523746728467,123.221263895024023,-0.325120000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367329.892999887466431,1590367329.999000072479248
237,1590367340,89902f,43.157927949549787,-90.247519356863847,243.854053155915039,123.120145860043536,0.000000000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367339.831000089645386,1590367339.944999933242798
238,1590367350,89902f,43.146103681144069,-90.222800118582597,243.423354889507237,123.186307533827687,0.000000000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367349.700000047683716,1590367349.964999914169312
239,1590367360,89902f,43.133743286132812,-90.197115166242725,242.992982359607311,123.252703658459055,0.000000000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367359.911999940872192,1590367359.982000112533569
240,1590367370,89902f,43.121896517478810,-90.172446114676347,242.562937300050265,123.319335303074851,0.325120000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367369.808000087738037,1590367369.990000009536743
241,1590367380,89902f,43.110072249073092,-90.147792271205390,242.562937300050265,123.319335303074851,0.000000000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367379.634000062942505,1590367379.897000074386597
242,1590367390,89902f,43.097829010527008,-90.122419084821445,242.845904363548385,123.420759147284315,0.000000000000000,EVA056  ,False,False,False,2022,9448.800000000001091,9822.180000000000291,1590367389.842000007629395,1590367389.982000112533569
243,1590367400,89902f,43.085818533170020,-90.097503662109375,242.845904363548385,123.420759147284315,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9822.180000000000291,1590367399.914999961853027,1590367399.993000030517578
244,1590367410,89902f,43.074279785156250,-90.073646722837907,243.275449214543642,123.354025751516772,-0.975360000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9822.180000000000291,1590367409.496000051498413,1590367409.986999988555908
245,1590367420,89902f,43.061920166015625,-90.047969374545744,242.992982359607311,123.252703658459055,-4.876800000000000,EVA056  ,False,False,False,1462,9418.319999999999709,9799.319999999999709,1590367419.858000040054321,1590367419.984999895095825
246,1590367430,89902f,43.049835205078125,-90.022930766260856,241.703836582347861,123.453309454072695,-7.802880000000000,EVA056  ,False,False,False,1462,9349.739999999999782,9738.360000000000582,1590367429.766999959945679,1590367429.921999931335449
247,1590367440,89902f,43.038102489406775,-89.998626708984375,239.565805566123203,123.348822129660363,-10.403840000000001,EVA056  ,False,False,False,1462,9258.300000000001091,9639.300000000001091,1590367439.825000047683716,1590367439.989000082015991
248,1590367450,89902f,43.026535034179688,-89.974705895712191,238.423565996815825,123.381475647205363,-12.029440000000001,EVA056  ,False,False,False,1462,9151.620000000000800,9532.619999999998981,1590367449.582999944686890,1590367449.996999979019165
249,1590367460,89902f,43.014547057070970,-89.949907575334805,237.281404612796791,123.414443532978780,-11.704320000000001,EVA056  ,False,False,False,1462,9037.319999999999709,9410.700000000000728,1590367459.697999954223633,1590367459.937999963760376
250,1590367470,89902f,43.003097534179688,-89.926161655159888,235.856163955880646,123.343454818399366,-11.379200000000001,EVA056  ,False,False,False,1462,8923.020000000000437,9296.400000000001455,1590367469.680999994277954,1590367470.000000000000000
251,1590367480,89902f,42.991333007812500,-89.901889534883708,234.997320960608903,123.481340655120533,-11.054080000000001,EVA056  ,False,False,False,1462,8816.340000000000146,9174.479999999999563,1590367479.694000005722046,1590367479.982000112533569
252,1590367490,89902f,42.979586326469807,-89.877711704799140,234.139848941560388,123.620237238174695,-10.728960000000001,EVA056  ,False,False,False,1462,8702.040000000000873,9060.180000000000291,1590367489.809000015258789,1590367489.933000087738037
